0.8699968716870301, 221.4723926380368
2.1001885677540453, 214.11042944785277
1.8641139053511542, 195.0920245398773
1.1310111402700778, 188.95705521472394
1.6288908392568522, 167.48466257668713
1.2327464849927883, 162.88343558282207
0.8560063609030402, 162.57668711656441
0.7969420740715001, 158.28220858895705
0.4606527746398097, 150
2.68356245329255, 130.3680981595092
2.604759380594033, 125.15337423312883
2.485900867237874, 123.92638036809817
2.344475051704062, 150.30674846625766
2.3449312640122355, 145.70552147239266
2.3254662055301627, 142.0245398773006
1.9691948070004694, 135.27607361963192
1.7118302368828107, 130.98159509202452
1.7719894332539678, 124.23312883435582
1.5143207215975258, 123.00613496932516
1.0577130294235215, 128.22085889570553
1.1766627852413154, 128.5276073619632
1.4952814612697485, 115.03067484662577
1.6344262152626912, 111.65644171779141
2.111350562227359, 101.53374233128835
2.52708163158901, 108.58895705521473
2.8235892177479633, 118.09815950920246
3.7753393350596993, 119.01840490797548
3.2021541910704054, 100.00000000000003
2.786575192478146, 91.41104294478527
3.18478770920593, 75.15337423312886
5.741766454057249, 86.19631901840492
5.441274613740246, 116.87116564417178
